Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location
7167,507,1118847695600,55.854,2124.137,6452670.357000001,1871919.918,12.0,6.0,2,50.11,0.0,5,,,,,,,0,3109,0.0,0.0,us-101
8993,637,1118848741300,8.459,2167.369,6452702.211,1871955.1369999999,16.5,5.9,2,30.0,0.0,1,,,,,,,0,2320,0.0,0.0,us-101
8995,662,1118848741500,43.426,2164.3979999999997,6452678.092999999,1871929.645,15.0,5.9,2,26.45,0.0,4,,,,,,,0,2317,0.0,0.0,us-101
8964,473,1118848738400,54.663000000000004,2164.895,6452671.477999999,1871920.5480000002,14.5,6.4,2,45.07,0.0,5,,,,,,,0,2315,0.0,0.0,us-101
8984,662,1118848740400,56.176,2164.42,6452670.163,1871919.6609999998,15.0,5.4,2,45.15,0.0,5,,,,,,,0,2321,0.0,0.0,us-101
9026,708,1118848744600,30.89,2165.4139999999998,6452686.701,1871938.815,13.5,4.9,2,26.62,0.0,3,,,,,,,0,2322,0.0,0.0,us-101
9018,668,1118848743800,43.675,2164.362,6452677.91,1871929.4730000002,15.0,7.4,2,25.0,0.0,4,,,,,,,0,2324,0.0,0.0,us-101
9036,660,1118848745600,20.473,2165.402,6452693.183999999,1871946.968,17.0,4.9,2,30.01,0.0,2,,,,,,,0,2325,0.0,0.0,us-101
7163,479,1118847695200,42.923,2127.624,6452681.142999999,1871927.8569999998,15.0,5.9,2,49.81,0.0,4,,,,,,,0,2332,0.0,0.0,us-101
7179,516,1118847696800,32.948,2126.114,6452686.18,1871936.5980000002,16.0,5.9,2,45.04,0.0,3,,,,,,,0,2327,0.0,0.0,us-101
9002,646,1118848742200,54.663000000000004,2165.9179999999997,6452672.278,1871919.91,14.5,5.4,2,44.67,0.0,5,,,,,,,0,2332,0.0,0.0,us-101
9048,709,1118848746800,32.89,2164.3920000000003,6452684.655,1871937.888,13.5,5.9,2,28.81,0.0,3,,,,,,,0,2330,0.0,0.0,us-101
7214,519,1118847700300,8.457,2129.595,6452704.167,1871953.58,16.5,5.9,2,53.82,0.0,1,,,,,,,0,2326,0.0,0.0,us-101
9045,674,1118848746500,43.141000000000005,2163.411,6452677.499,1871930.483,13.5,5.4,2,25.0,0.0,4,,,,,,,0,2331,0.0,0.0,us-101
7209,509,1118847699800,55.901,2125.635,6452671.499,1871918.948,14.0,5.9,2,45.58,0.0,5,,,,,,,0,2331,0.0,0.0,us-101
7222,513,1118847701100,8.66,2128.585,6452703.251,1871954.051,14.5,6.4,2,53.41,0.0,1,,,,,,,0,2328,0.0,0.0,us-101
7197,513,1118847698600,33.673,2128.105,6452687.285,1871934.791,15.0,6.4,2,44.93,0.0,3,,,,,,,0,2329,0.0,0.0,us-101
7234,504,1118847702300,9.96,2126.597,6452700.886,1871954.274,16.5,5.9,2,55.41,0.0,1,,,,,,,0,2337,0.0,0.0,us-101
7216,506,1118847700500,31.482,2127.0879999999997,6452687.855,1871937.138,17.5,6.9,2,45.43,0.0,3,,,,,,,0,2360,0.0,0.0,us-101
9074,695,1118848749400,32.589,2165.31,6452685.561000001,1871937.551,22.0,8.5,3,29.0,0.0,3,,,,,,,0,2335,0.0,0.0,us-101
7222,514,1118847701100,54.651,2125.6220000000003,6452672.267999999,1871919.9340000001,14.0,6.4,2,48.32,0.0,5,,,,,,,0,2351,0.0,0.0,us-101
9036,460,1118848745600,56.08,2165.924,6452671.399,1871918.799,11.0,5.5,2,40.07,0.0,5,,,,,,,0,2337,0.0,0.0,us-101
7200,355,1118847698900,41.828,2127.651,6452681.847,1871928.696,11.0,5.0,2,45.05,0.0,4,,,,,,,0,2341,0.0,0.0,us-101
7195,458,1118847698400,19.137,2128.619,6452696.747,1871945.8369999998,13.5,5.4,2,45.01,0.0,2,,,,,,,0,2344,0.0,0.0,us-101
9100,702,1118848752000,32.71,2164.3520000000003,6452684.7360000005,1871938.054,16.5,7.4,2,30.0,0.0,3,,,,,,,0,2344,0.0,0.0,us-101
9082,678,1118848750200,44.924,2164.875,6452677.532000001,1871928.176,15.0,6.9,2,27.6,0.0,4,,,,,,,0,2345,0.0,0.0,us-101
9071,668,1118848749100,55.66,2165.8720000000003,6452671.62,1871919.159,14.5,7.4,2,40.46,0.0,5,,,,,,,0,2341,0.0,0.0,us-101
8748,307,1118848716800,68.922,1455.971,6452122.005,1872372.4530000002,17.0,6.4,2,82.16,0.0,8,,,,,,,0,0,0.0,0.0,us-101
7242,502,1118847703100,32.163000000000004,2126.1279999999997,6452686.68,1871937.2040000001,14.5,5.4,2,42.39,0.0,3,,,,,,,0,2348,0.0,0.0,us-101
9116,653,1118848753600,19.364,2166.882,6452695.033,1871946.9130000002,12.5,6.0,2,30.0,0.0,2,,,,,,,0,2353,0.0,0.0,us-101
9086,668,1118848750600,55.665,2163.92,6452670.091,1871920.372,14.5,5.4,2,40.07,0.0,5,,,,,,,0,2349,0.0,0.0,us-101
7222,338,1118847701100,41.878,2124.124,6452679.057999999,1871930.855,13.0,5.9,2,46.74,0.0,4,,,,,,,0,2353,0.0,0.0,us-101
6740,1506,1113437440900,18.62,64.51899999999999,6042841.794,2133134.057,13.9,5.3,2,18.53,0.0,2,,,,,,,2278,0,66.18,3.57,i-80
9120,695,1118848754000,32.912,2164.866,6452685.012,1871937.575,14.5,6.9,2,30.0,0.0,3,,,,,,,0,2347,0.0,0.0,us-101
9105,666,1118848752500,43.138000000000005,2165.887,6452679.437000001,1871928.9419999998,13.5,6.4,2,26.29,0.0,4,,,,,,,0,2350,0.0,0.0,us-101
9600,392,1113438524900,5.621,65.04899999999999,6042828.831,2133132.953,14.8,7.4,2,40.84,0.0,1,,,,,,,2344,0,71.27,1.75,i-80
9145,701,1118848756500,32.163000000000004,2166.902,6452687.071,1871936.892,14.5,5.4,2,30.0,0.0,3,,,,,,,0,2362,0.0,0.0,us-101
7262,505,1118847705100,32.449,2126.638,6452686.901000001,1871936.6619999998,16.0,4.9,2,43.3,0.0,3,,,,,,,0,2355,0.0,0.0,us-101
9107,646,1118848752700,56.615,2165.922,6452671.063999999,1871918.381,12.5,5.5,2,40.07,0.0,5,,,,,,,0,2352,0.0,0.0,us-101
9123,672,1118848754300,42.856,2163.924,6452678.078,1871930.386,12.0,5.0,2,30.03,0.0,4,,,,,,,0,2357,0.0,0.0,us-101
7240,451,1118847702900,55.938,2124.134,6452670.302,1871919.855,15.5,5.9,2,53.92,0.0,5,,,,,,,0,2371,0.0,0.0,us-101
9136,649,1118848755600,57.225,2163.4179999999997,6452668.726,1871919.465,17.0,5.4,2,38.1,0.0,5,,,,,,,0,2359,0.0,0.0,us-101
7249,339,1118847703800,42.949,2124.1220000000003,6452678.3889999995,1871930.019,16.0,5.9,2,50.08,0.0,4,,,,,,,0,2349,0.0,0.0,us-101
7316,526,1118847710500,10.091000000000001,2127.114,6452701.209,1871953.8490000002,11.5,5.5,2,45.02,0.0,1,,,,,,,0,2361,0.0,0.0,us-101
7290,509,1118847707900,32.164,2124.627,6452685.506,1871938.138,14.5,5.4,2,40.04,0.0,3,,,,,,,0,2367,0.0,0.0,us-101
7246,455,1118847703500,20.402,2124.631,6452692.84,1871947.333,14.0,4.9,2,45.03,0.0,2,,,,,,,0,2362,0.0,0.0,us-101
9149,674,1118848756900,43.426,2164.3979999999997,6452678.092999999,1871929.645,15.0,5.9,2,25.11,0.0,4,,,,,,,0,2361,0.0,0.0,us-101
7301,495,1118847709000,42.486000000000004,2124.644,6452679.086,1871930.0559999999,17.5,5.4,2,38.98,0.0,4,,,,,,,0,2364,0.0,0.0,us-101
9156,511,1118848757600,56.95,2163.908,6452669.28,1871919.375,16.0,5.9,2,40.07,0.0,5,,,,,,,0,2366,0.0,0.0,us-101
7230,289,1118847701900,31.662,2126.627,6452687.382999999,1871937.284,14.5,5.4,2,40.84,0.0,3,,,,,,,0,2339,0.0,0.0,us-101
9170,673,1118848759000,43.843999999999994,2163.926,6452677.4629999995,1871929.612,11.5,5.0,2,19.81,0.0,4,,,,,,,0,2386,0.0,0.0,us-101
9180,711,1118848760000,32.138000000000005,2166.379,6452686.677999999,1871937.237,13.5,6.4,2,27.9,0.0,3,,,,,,,0,2363,0.0,0.0,us-101
9207,716,1118848762700,30.877,2166.9139999999998,6452687.882,1871937.89,13.0,4.9,2,26.55,0.0,3,,,,,,,0,2376,0.0,0.0,us-101
7315,508,1118847710400,45.196999999999996,2126.112,6452678.544,1871927.021,16.0,6.4,2,44.79,0.0,4,,,,,,,0,2369,0.0,0.0,us-101
7274,340,1118847706300,13.136,2128.59,6452700.465,1871950.5480000002,13.5,6.4,2,45.0,0.0,2,,,,,,,0,2363,0.0,0.0,us-101
9186,674,1118848760600,53.93600000000001,2166.405,6452673.112000001,1871920.175,15.5,5.9,2,41.7,0.0,5,,,,,,,0,2374,0.0,0.0,us-101
7316,515,1118847710500,30.233,2124.576,6452686.669,1871939.68,17.5,7.4,2,40.04,0.0,3,,,,,,,0,2386,0.0,0.0,us-101
9214,695,1118848763400,12.662,2167.387,6452699.605,1871951.8390000002,14.5,5.4,2,41.39,0.0,2,,,,,,,0,2372,0.0,0.0,us-101
7329,511,1118847711800,43.391000000000005,2124.15,6452678.135,1871929.656,13.5,4.9,2,40.17,0.0,4,,,,,,,0,2374,0.0,0.0,us-101
8661,2019,1113438431000,54.406000000000006,56.618,6042878.288,2133130.704,13.3,6.3,2,13.32,0.0,5,,,,,,,2254,0,42.91,3.22,i-80
7268,439,1118847705700,56.3,2126.15,6452671.653,1871918.315,14.5,7.9,2,56.29,0.0,5,,,,,,,0,2378,0.0,0.0,us-101
9239,552,1118848765900,19.425,2166.904,6452695.012,1871946.852,15.0,4.9,2,40.01,0.0,2,,,,,,,0,2385,0.0,0.0,us-101
7342,508,1118847713100,18.983,2124.555,6452693.665,1871948.491,17.5,7.9,2,36.67,0.0,2,,,,,,,0,2384,0.0,0.0,us-101
9198,647,1118848761800,52.593,2163.9210000000003,6452672.006,1871922.774,11.5,5.5,2,34.98,0.0,5,,,,,,,0,2380,0.0,0.0,us-101
9190,635,1118848761000,20.529,2166.4570000000003,6452693.975,1871946.267,13.5,5.4,2,36.76,0.0,2,,,,,,,0,2379,0.0,0.0,us-101
9235,725,1118848765500,31.913,2165.889,6452686.435,1871937.719,14.5,5.9,2,30.0,0.0,3,,,,,,,0,2382,0.0,0.0,us-101
6856,883,1113433820500,67.12100000000001,64.911,6042889.863,2133140.526,14.3,8.4,2,36.43,0.0,6,,,,,,,2331,0,63.55,1.74,i-80
7287,428,1118847707600,54.388999999999996,2125.634,6452672.441000001,1871920.131,13.5,5.9,2,59.19,0.0,5,,,,,,,0,2385,0.0,0.0,us-101
9207,635,1118848762700,21.412,2166.382,6452693.365,1871945.6230000001,14.5,5.9,2,37.47,0.0,2,,,,,,,0,2368,0.0,0.0,us-101
9209,630,1118848762900,56.379,2163.91,6452669.637999999,1871919.82,13.0,5.9,2,40.02,0.0,5,,,,,,,0,2392,0.0,0.0,us-101
7359,515,1118847714800,39.864000000000004,2126.624,6452682.267999999,1871930.872,12.5,6.0,2,40.02,0.0,4,,,,,,,0,2408,0.0,0.0,us-101
9259,726,1118848767900,32.139,2166.403,6452686.696,1871937.2219999998,13.5,5.4,2,30.0,0.0,3,,,,,,,0,2389,0.0,0.0,us-101
7460,586,1118847724900,8.663,2126.61,6452701.704,1871955.28,14.5,5.4,2,28.16,0.0,1,,,,,,,0,2393,0.0,0.0,us-101
7361,508,1118847715000,19.495,2125.578,6452694.146000001,1871947.4519999998,18.0,6.9,2,37.56,0.0,2,,,,,,,0,2389,0.0,0.0,us-101
7310,326,1118847709900,56.14,2124.647,6452670.5770000005,1871919.3769999999,13.5,5.4,2,55.11,0.0,5,,,,,,,0,2388,0.0,0.0,us-101
9201,482,1118848762100,43.674,2163.862,6452677.518999999,1871929.785,15.0,7.4,2,10.9,0.0,4,,,,,,,0,2400,0.0,0.0,us-101
6437,2127,1113437410600,41.433,67.252,6042864.097,2133139.528,17.8,6.4,2,8.33,0.0,4,,,,,,,2328,0,29.81,3.58,i-80
7330,453,1118847711900,53.901,2126.657,6452673.545,1871919.875,14.0,4.9,2,55.1,0.0,5,,,,,,,0,2392,0.0,0.0,us-101
9277,736,1118848769700,31.2,2164.899,6452686.105,1871938.8930000002,16.0,5.4,2,31.76,0.0,3,,,,,,,0,2398,0.0,0.0,us-101
7358,516,1118847714700,30.936999999999998,2125.113,6452686.651000001,1871938.795,15.5,5.9,2,30.55,0.0,3,,,,,,,0,2397,0.0,0.0,us-101
9278,678,1118848769800,9.912,2167.3720000000003,6452701.307999999,1871953.999,14.5,5.9,2,39.93,0.0,1,,,,,,,0,2396,0.0,0.0,us-101
9228,635,1118848764800,54.901,2166.408,6452672.512999999,1871919.419,14.0,5.9,2,40.02,0.0,5,,,,,,,0,2395,0.0,0.0,us-101
7525,634,1118847731400,7.472,2126.094,6452702.043,1871956.533,17.0,5.9,2,24.73,0.0,1,,,,,,,0,2399,0.0,0.0,us-101
7411,521,1118847720000,20.187,2125.617,6452693.745,1871946.8869999999,15.5,5.4,2,21.56,0.0,2,,,,,,,0,2401,0.0,0.0,us-101
7356,461,1118847714500,59.496,2125.109,6452668.847,1871916.465,18.0,6.9,2,55.11,0.0,5,,,,,,,0,2402,0.0,0.0,us-101
9301,674,1118848772100,8.672,2167.859,6452702.461,1871954.665,15.0,6.4,2,38.38,0.0,1,,,,,,,0,2399,0.0,0.0,us-101
7395,356,1118847718400,22.65,2126.621,6452692.995,1871944.335,14.0,5.4,2,29.73,0.0,2,,,,,,,0,2394,0.0,0.0,us-101
9301,734,1118848772100,33.16,2167.355,6452686.804,1871935.83,14.5,7.4,2,31.63,0.0,3,,,,,,,0,2405,0.0,0.0,us-101
9319,679,1118848773900,7.6160000000000005,2176.442,6452709.831,1871950.1409999998,18.0,5.4,2,40.0,0.0,1,,,,,,,0,2411,0.0,0.0,us-101
9278,678,1118848769800,44.97,2165.849,6452678.265,1871927.533,17.0,7.9,2,27.38,0.0,4,,,,,,,0,2412,0.0,0.0,us-101
9261,621,1118848768100,54.165,2163.919,6452671.025,1871921.5459999999,14.5,5.4,2,40.07,0.0,5,,,,,,,0,2420,0.0,0.0,us-101
7372,466,1118847716100,54.268,2126.092,6452672.874,1871919.94,19.0,7.4,2,50.07,0.0,5,,,,,,,0,2406,0.0,0.0,us-101
6939,1069,1113433828800,65.626,66.914,6042888.129,2133142.326,15.8,6.4,2,21.37,0.0,6,,,,,,,2385,0,52.5,2.46,i-80
9310,659,1118848773000,18.45,2164.902,6452694.054,1871948.862,16.0,4.9,2,35.01,0.0,2,,,,,,,0,2415,0.0,0.0,us-101
9327,732,1118848774700,32.14,2164.879,6452685.504,1871938.1709999999,13.5,6.4,2,33.26,0.0,3,,,,,,,0,2410,0.0,0.0,us-101
7385,327,1118847717400,54.201,2123.143,6452670.61,1871921.831,16.0,5.4,2,50.1,0.0,5,,,,,,,0,2465,0.0,0.0,us-101
9351,717,1118848777100,43.141000000000005,2164.411,6452678.281,1871929.86,13.5,5.4,2,30.0,0.0,4,,,,,,,0,2414,0.0,0.0,us-101
7388,468,1118847717700,42.343,2125.151,6452679.571,1871929.852,11.5,5.0,2,45.61,0.0,4,,,,,,,0,2427,0.0,0.0,us-101
7138,937,1113433848700,53.168,61.12,6042876.495,2133135.016,15.4,5.9,2,19.6,0.0,5,,,,,,,2379,0,76.78,3.92,i-80
9339,729,1118848775900,32.449,2164.888,6452685.318,1871937.9230000002,16.0,5.9,2,35.01,0.0,3,,,,,,,0,2423,0.0,0.0,us-101
7474,528,1118847726300,19.45,2125.6279999999997,6452694.2129999995,1871947.457,16.0,4.9,2,17.98,0.0,2,,,,,,,0,2417,0.0,0.0,us-101
9304,499,1118848772400,42.901,2164.375,6452678.402000001,1871930.07,14.0,6.9,2,30.0,0.0,4,,,,,,,0,2406,0.0,0.0,us-101
8994,285,1118848741400,69.683,1459.4679999999998,6452124.143999999,1872369.583,18.0,6.9,2,52.62,0.0,8,,,,,,,0,0,0.0,0.0,us-101
9367,719,1118848778700,41.879,2163.899,6452678.667,1871931.166,13.0,5.9,2,30.02,0.0,4,,,,,,,0,2424,0.0,0.0,us-101
9327,657,1118848774700,20.389,2166.906,6452694.413,1871946.0969999998,13.5,4.9,2,36.82,0.0,2,,,,,,,0,2418,0.0,0.0,us-101
7720,772,1118847750900,6.412000000000001,2125.596,6452702.313999999,1871957.6719999998,14.5,5.9,2,12.36,0.0,1,,,,,,,0,2458,0.0,0.0,us-101
7501,543,1118847729000,20.448,2125.0820000000003,6452693.164,1871947.017,16.0,6.9,2,15.0,0.0,2,,,,,,,0,2418,0.0,0.0,us-101
9338,656,1118848775800,21.008000000000003,2166.376,6452693.613,1871945.9430000002,18.5,5.9,2,37.77,0.0,2,,,,,,,0,2428,0.0,0.0,us-101
9375,693,1118848779500,8.326,2181.433,6452713.291,1871946.475,16.0,5.9,2,38.75,0.0,1,,,,,,,0,2427,0.0,0.0,us-101
9289,606,1118848770900,56.187,2164.895,6452670.528,1871919.356,15.5,6.4,2,46.38,0.0,5,,,,,,,0,2425,0.0,0.0,us-101
6713,1968,1113437438200,65.29899999999999,30.401999999999997,6042892.399,2133106.252,14.3,6.4,2,19.85,0.0,6,,,,,,,2276,0,96.74,4.87,i-80
6900,1418,1113437456900,65.494,20.402,6042893.875,2133096.359,14.9,5.9,2,30.0,0.0,6,,,,,,,2399,0,85.25,2.84,i-80
9365,725,1118848778500,31.15,2165.377,6452686.51,1871938.634,14.0,6.4,2,33.66,0.0,3,,,,,,,0,2436,0.0,0.0,us-101
9385,712,1118848780500,42.71,2165.384,6452679.31,1871929.59,16.5,6.4,2,30.0,0.0,4,,,,,,,0,2431,0.0,0.0,us-101
9304,468,1118848772400,54.427,2162.907,6452670.07,1871921.9719999998,15.0,5.9,2,48.39,0.0,5,,,,,,,0,2434,0.0,0.0,us-101
9403,694,1118848782300,8.902000000000001,2165.896,6452700.783,1871955.709,14.0,4.9,2,41.11,0.0,1,,,,,,,0,2433,0.0,0.0,us-101
7514,514,1118847730300,48.777,2125.968,6452676.2,1871924.311,61.5,8.5,3,37.25,0.0,5,,,,,,,0,2439,0.0,0.0,us-101
9359,659,1118848777900,19.664,2165.3920000000003,6452693.681,1871947.6069999998,14.5,5.4,2,40.02,0.0,2,,,,,,,0,2432,0.0,0.0,us-101
8774,2237,1113438442300,29.863000000000003,61.494,6042853.3270000005,2133132.465,10.8,6.8,2,6.05,0.0,3,,,,,,,2423,0,42.07,6.95,i-80
9738,594,1113438538700,30.131,46.678999999999995,6042855.45,2133117.801,14.3,6.9,2,4.84,0.0,3,,,,,,,2483,0,381.33,78.79,i-80
9411,715,1118848783100,42.199,2164.884,6452679.238,1871930.302,16.0,6.4,2,30.0,0.0,4,,,,,,,0,2441,0.0,0.0,us-101
7725,738,1118847751400,17.954,2133.078,6452700.972,1871943.983,16.5,6.9,2,16.88,0.0,2,,,,,,,0,2444,0.0,0.0,us-101
7553,553,1118847734200,33.402,2124.118,6452684.336,1871937.4880000001,14.0,5.9,2,7.72,0.0,3,,,,,,,0,2441,0.0,0.0,us-101
9335,607,1118848775500,53.902,2163.907,6452671.179,1871921.759,14.0,5.9,2,46.46,0.0,5,,,,,,,0,2442,0.0,0.0,us-101
7019,1472,1113437468800,19.116,63.018,6042842.473999999,2133132.63,13.3,6.3,2,25.76,0.0,2,,,,,,,2433,0,59.92,2.33,i-80
9400,707,1118848782000,30.758000000000003,2166.396,6452687.551,1871938.3059999999,18.5,5.4,2,35.01,0.0,3,,,,,,,0,2443,0.0,0.0,us-101
9434,708,1118848785400,8.698,2165.8579999999997,6452700.88,1871955.892,16.0,6.4,2,45.01,0.0,1,,,,,,,0,2447,0.0,0.0,us-101
9042,1937,1113438469100,42.591,51.466,6042867.212,2133124.1119999997,13.8,7.3,2,9.25,0.0,4,,,,,,,2433,0,57.71,6.24,i-80
7562,569,1118847735100,56.056999999999995,2124.627,6452670.614,1871919.4540000001,20.5,5.9,2,35.02,0.0,5,,,,,,,0,2443,0.0,0.0,us-101
9278,1161,1113438492700,66.842,51.912,6042891.216,2133127.594,14.3,6.9,2,16.5,0.0,6,,,,,,,2431,0,62.44,3.78,i-80
9424,710,1118848784400,43.424,2164.874,6452678.466,1871929.35,15.0,6.9,2,35.04,0.0,4,,,,,,,0,2448,0.0,0.0,us-101
9350,604,1118848777000,54.153999999999996,2162.919,6452670.25,1871922.178,14.0,5.4,2,50.12,0.0,5,,,,,,,0,2444,0.0,0.0,us-101
7582,576,1118847737100,55.948,2124.6079999999997,6452670.667,1871919.551,16.0,6.9,2,30.0,0.0,5,,,,,,,0,2450,0.0,0.0,us-101
9374,609,1118848779400,56.663000000000004,2165.92,6452671.033,1871918.345,14.5,5.4,2,45.08,0.0,5,,,,,,,0,2470,0.0,0.0,us-101
9550,1957,1113438519900,53.126999999999995,81.572,6042873.942000001,2133155.1769999997,29.3,7.7,3,19.08,0.0,5,,,,,,,2425,0,78.79,4.13,i-80
7694,661,1118847748300,32.174,2124.58,6452685.4629999995,1871938.16,15.0,7.4,2,10.0,0.0,3,,,,,,,0,2463,0.0,0.0,us-101
7570,534,1118847735900,43.401,2125.625,6452679.282000001,1871928.729,14.0,5.9,2,29.97,0.0,4,,,,,,,0,2464,0.0,0.0,us-101
9444,702,1118848786400,42.45,2164.896,6452679.091,1871930.0980000002,16.0,5.9,2,35.02,0.0,4,,,,,,,0,2454,0.0,0.0,us-101
9412,638,1118848783200,21.449,2166.904,6452693.751,1871945.269,16.0,4.9,2,40.01,0.0,2,,,,,,,0,2456,0.0,0.0,us-101
7597,562,1118847738600,57.981,2124.513,6452669.325,1871918.021,38.5,8.5,3,34.72,0.0,5,,,,,,,0,2467,0.0,0.0,us-101
7158,733,1113433850700,57.871,64.932,6042880.682999999,2133139.387,13.8,6.8,2,15.57,0.0,5,,,,,,,2409,0,32.87,2.11,i-80
7510,288,1113433885900,5.114,61.55,6042828.766,2133129.418,13.8,8.3,2,53.47,0.0,1,,,,,,,2436,0,187.52,3.51,i-80
9503,736,1118848792300,6.843,2165.8979999999997,6452702.068,1871957.3180000002,11.5,5.0,2,42.25,0.0,1,,,,,,,0,2457,0.0,0.0,us-101
9461,703,1118848788100,44.152,2165.411,6452678.432999999,1871928.446,14.0,5.4,2,35.94,0.0,4,,,,,,,0,2460,0.0,0.0,us-101
9442,701,1118848786200,19.891,2164.905,6452693.159,1871947.733,13.5,4.9,2,43.19,0.0,2,,,,,,,0,2463,0.0,0.0,us-101
9428,639,1118848784800,20.7,2164.8920000000003,6452692.643999999,1871947.1090000002,16.0,5.4,2,43.78,0.0,2,,,,,,,0,2455,0.0,0.0,us-101
9518,737,1118848793800,8.196,2167.8579999999997,6452702.757,1871955.0380000002,16.0,6.4,2,43.73,0.0,1,,,,,,,0,2461,0.0,0.0,us-101
7765,784,1118847755400,9.676,2125.11,6452699.9,1871955.4230000002,15.5,4.9,2,15.27,0.0,1,,,,,,,0,2470,0.0,0.0,us-101
7370,749,1113433871900,16.647000000000002,53.213,6042841.254,2133122.5930000003,15.4,5.9,2,30.51,0.0,2,,,,,,,2461,0,124.73,4.09,i-80
9483,704,1118848790300,40.723,2164.382,6452679.765,1871931.769,17.0,6.4,2,35.02,0.0,4,,,,,,,0,2466,0.0,0.0,us-101
9535,744,1118848795500,8.625,2169.385,6452703.683999999,1871953.751,13.0,5.4,2,43.65,0.0,1,,,,,,,0,2471,0.0,0.0,us-101
7785,754,1118847757400,20.72,2126.569,6452694.157000001,1871945.8769999999,17.0,7.4,2,24.1,0.0,2,,,,,,,0,2431,0.0,0.0,us-101
7726,680,1118847751500,30.898000000000003,2125.173,6452686.722,1871938.7880000002,18.5,5.9,2,16.18,0.0,3,,,,,,,0,2466,0.0,0.0,us-101
7592,546,1118847738100,41.93600000000001,2126.1220000000003,6452680.584,1871929.565,15.5,5.9,2,30.0,0.0,4,,,,,,,0,2479,0.0,0.0,us-101
7469,254,1118847725800,35.96,2124.093,6452682.722,1871935.503,16.5,6.9,2,29.98,0.0,4,,,,,,,0,2427,0.0,0.0,us-101
9506,709,1118848792600,43.162,2166.387,6452679.812999999,1871928.612,14.5,6.4,2,33.76,0.0,4,,,,,,,0,2475,0.0,0.0,us-101
9464,644,1118848788400,57.922,2165.814,6452670.165,1871917.427,36.0,8.5,3,40.08,0.0,5,,,,,,,0,2478,0.0,0.0,us-101
7772,715,1118847756100,32.412,2125.592,6452686.106000001,1871937.343,14.5,6.9,2,22.09,0.0,3,,,,,,,0,2472,0.0,0.0,us-101
9480,651,1118848790000,20.4,2166.381,6452693.996,1871946.415,14.0,5.9,2,42.04,0.0,2,,,,,,,0,2473,0.0,0.0,us-101
9416,413,1118848783600,55.93899999999999,2162.907,6452669.128,1871920.789,15.5,5.9,2,44.6,0.0,5,,,,,,,0,2467,0.0,0.0,us-101
7656,567,1118847744500,57.425,2123.111,6452668.575,1871919.3290000001,15.0,6.9,2,15.0,0.0,5,,,,,,,0,2473,0.0,0.0,us-101
7802,738,1118847759100,31.198,2125.6020000000003,6452686.87,1871938.2859999998,16.0,6.4,2,19.97,0.0,3,,,,,,,0,2476,0.0,0.0,us-101
7691,585,1118847748000,56.032,2122.581,6452669.029,1871920.749,19.5,7.9,2,10.0,0.0,5,,,,,,,0,2490,0.0,0.0,us-101
9488,682,1118848790800,31.371,2195.315,6452710.312999999,1871919.483,15.0,6.9,2,44.16,0.0,3,,,,,,,0,2489,0.0,0.0,us-101
9529,706,1118848794900,42.14,2164.387,6452678.886,1871930.658,13.5,6.4,2,35.03,0.0,4,,,,,,,0,2476,0.0,0.0,us-101
9543,718,1118848796300,40.879,2164.922,6452680.09,1871931.31,13.0,4.9,2,35.94,0.0,4,,,,,,,0,2480,0.0,0.0,us-101
9553,733,1118848797300,21.21,2166.891,6452693.8889999995,1871945.4640000002,16.5,5.4,2,39.91,0.0,2,,,,,,,0,2548,0.0,0.0,us-101
9503,653,1118848792300,57.163999999999994,2163.397,6452668.747,1871919.5259999998,14.5,6.4,2,45.11,0.0,5,,,,,,,0,2491,0.0,0.0,us-101
7633,513,1118847742200,44.676,2123.113,6452676.522999999,1871929.2980000002,15.0,6.4,2,15.0,0.0,4,,,,,,,0,2483,0.0,0.0,us-101
9563,721,1118848798300,42.961999999999996,2163.896,6452677.99,1871930.321,16.5,5.9,2,35.02,0.0,4,,,,,,,0,2500,0.0,0.0,us-101
9548,691,1118848796800,30.936999999999998,2165.387,6452686.651000001,1871938.795,15.5,5.9,2,40.04,0.0,3,,,,,,,0,2495,0.0,0.0,us-101
7864,780,1118847765300,29.15,2125.1020000000003,6452687.756,1871940.199,14.0,6.4,2,32.99,0.0,3,,,,,,,0,2491,0.0,0.0,us-101
7684,541,1118847747300,43.7,2123.111,6452677.13,1871930.062,16.0,6.4,2,15.89,0.0,4,,,,,,,0,2486,0.0,0.0,us-101
9533,683,1118848795300,32.438,2165.9120000000003,6452686.126,1871937.294,15.5,4.9,2,42.41,0.0,3,,,,,,,0,2481,0.0,0.0,us-101
7444,271,1118847723300,69.69,1421.194,6452125.647999999,1872368.265,19.0,6.9,2,64.99,0.0,8,,,,,,,0,2473,0.0,0.0,us-101
7709,555,1118847749800,43.867,2123.627,6452677.43,1871929.61,12.5,6.0,2,15.0,0.0,4,,,,,,,0,2501,0.0,0.0,us-101
7858,801,1118847764700,8.2,2125.107,6452700.818,1871956.5790000001,16.0,5.4,2,27.46,0.0,1,,,,,,,0,2494,0.0,0.0,us-101
